Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
132	0.0826	0.1017	|	0.8942	0.9572	0.9572	0.9572	|	0.5262	0.8108	0.8108	0.8108	|	0.7017	0.8205	0.8205	0.8205	|  Best result at epoch 81
133	0.0796	0.0999	|	0.9106	0.9626	0.9626	0.9626	|	0.5262	0.8108	0.8108	0.8108	|	0.7156	0.8229	0.8229	0.8229	|  Best result at epoch 81
134	0.0782	0.1044	|	0.8917	0.9545	0.9545	0.9545	|	0.5262	0.8108	0.8108	0.8108	|	0.6984	0.8149	0.8149	0.8149	|  Best result at epoch 81
135	0.0806	0.1071	|	0.9025	0.9599	0.9599	0.9599	|	0.5262	0.8108	0.8108	0.8108	|	0.7117	0.8253	0.8253	0.8253	|  Best result at epoch 81
136	0.0846	0.1081	|	0.8893	0.9519	0.9519	0.9519	|	0.7338	0.8108	0.8108	0.8108	|	0.6830	0.8029	0.8029	0.8029	|  Best result at epoch 81
137	0.0861	0.1006	|	0.8973	0.9572	0.9572	0.9572	|	0.5262	0.8108	0.8108	0.8108	|	0.7078	0.8205	0.8205	0.8205	|  Best result at epoch 81
138	0.0801	0.0973	|	0.8998	0.9599	0.9599	0.9599	|	0.5262	0.8108	0.8108	0.8108	|	0.7181	0.8293	0.8293	0.8293	|  Best result at epoch 81
139	0.0750	0.0930	|	0.9081	0.9599	0.9599	0.9599	|	0.5262	0.8108	0.8108	0.8108	|	0.7132	0.8205	0.8205	0.8205	|  Best result at epoch 81
140	0.0728	0.0947	|	0.9097	0.9626	0.9626	0.9626	|	0.5262	0.8108	0.8108	0.8108	|	0.7145	0.8269	0.8269	0.8269	|  Best result at epoch 81
141	0.0717	0.0918	|	0.9193	0.9652	0.9652	0.9652	|	0.7538	0.8378	0.8378	0.8378	|	0.7227	0.8253	0.8253	0.8253	|  Best result at epoch 81
142	0.0704	0.0934	|	0.9253	0.9679	0.9679	0.9679	|	0.5262	0.8108	0.8108	0.8108	|	0.7179	0.8293	0.8293	0.8293	|  Best result at epoch 81
143	0.0707	0.0988	|	0.9015	0.9572	0.9572	0.9572	|	0.6913	0.8108	0.8108	0.8108	|	0.6996	0.8117	0.8117	0.8117	|  Best result at epoch 81
144	0.0763	0.1019	|	0.9026	0.9599	0.9599	0.9599	|	0.5409	0.8108	0.8108	0.8108	|	0.7131	0.8261	0.8261	0.8261	|  Best result at epoch 81
145	0.0793	0.1112	|	0.8962	0.9545	0.9545	0.9545	|	0.7338	0.8108	0.8108	0.8108	|	0.6934	0.8093	0.8093	0.8093	|  Best result at epoch 81
